id,title,pages
https://iiif.onb.ac.at/presentation/ANNO/wrz17720523/manifest,Wiener Zeitung 1772-05-23,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720527/manifest,Wiener Zeitung 1772-05-27,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720530/manifest,Wiener Zeitung 1772-05-30,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720603/manifest,Wiener Zeitung 1772-06-03,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720606/manifest,Wiener Zeitung 1772-06-06,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720610/manifest,Wiener Zeitung 1772-06-10,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720613/manifest,Wiener Zeitung 1772-06-13,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720617/manifest,Wiener Zeitung 1772-06-17,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720620/manifest,Wiener Zeitung 1772-06-20,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720624/manifest,Wiener Zeitung 1772-06-24,18
https://iiif.onb.ac.at/presentation/ANNO/wrz17720627/manifest,Wiener Zeitung 1772-06-27,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720701/manifest,Wiener Zeitung 1772-07-01,16
https://iiif.onb.ac.at/presentation/ANNO/wrz17720704/manifest,Wiener Zeitung 1772-07-04,18
https://iiif.onb.ac.at/presentation/ANNO/wrz17720708/manifest,Wiener Zeitung 1772-07-08,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720711/manifest,Wiener Zeitung 1772-07-11,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720715/manifest,Wiener Zeitung 1772-07-15,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720718/manifest,Wiener Zeitung 1772-07-18,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720722/manifest,Wiener Zeitung 1772-07-22,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720725/manifest,Wiener Zeitung 1772-07-25,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720729/manifest,Wiener Zeitung 1772-07-29,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720801/manifest,Wiener Zeitung 1772-08-01,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720805/manifest,Wiener Zeitung 1772-08-05,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720808/manifest,Wiener Zeitung 1772-08-08,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720812/manifest,Wiener Zeitung 1772-08-12,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720815/manifest,Wiener Zeitung 1772-08-15,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720819/manifest,Wiener Zeitung 1772-08-19,16
https://iiif.onb.ac.at/presentation/ANNO/wrz17720822/manifest,Wiener Zeitung 1772-08-22,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720826/manifest,Wiener Zeitung 1772-08-26,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720829/manifest,Wiener Zeitung 1772-08-29,16
https://iiif.onb.ac.at/presentation/ANNO/wrz17720902/manifest,Wiener Zeitung 1772-09-02,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720905/manifest,Wiener Zeitung 1772-09-05,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720909/manifest,Wiener Zeitung 1772-09-09,20
https://iiif.onb.ac.at/presentation/ANNO/wrz17720912/manifest,Wiener Zeitung 1772-09-12,24
https://iiif.onb.ac.at/presentation/ANNO/wrz17720916/manifest,Wiener Zeitung 1772-09-16,24
